Time,Production
17-01-2014,37.5812
18-01-2014,37.4899
19-01-2014,37.3224
20-01-2014,33.1334
21-01-2014,38.0676
22-01-2014,37.8772
23-01-2014,38.4531
24-01-2014,37.6333
25-01-2014,37.5129
26-01-2014,37.5054
27-01-2014,37.2586
28-01-2014,37.6386
29-01-2014,37.3172
30-01-2014,37.9742
31-01-2014,37.4069
01-02-2014,37.6451
02-02-2014,37.791
03-02-2014,37.8475
04-02-2014,37.768
05-02-2014,37.7422
06-02-2014,37.7887
07-02-2014,37.8523
08-02-2014,37.7729
09-02-2014,37.698
10-02-2014,37.6115
11-02-2014,37.936
12-02-2014,37.7728
13-02-2014,37.7187
14-02-2014,37.7896
15-02-2014,37.8169
16-02-2014,37.625
17-02-2014,37.6772
18-02-2014,37.5564
19-02-2014,37.935
20-02-2014,38.2867
21-02-2014,38.1394
22-02-2014,38.296
23-02-2014,38.1152
24-02-2014,38.4354
25-02-2014,38.4578
26-02-2014,38.3788
27-02-2014,38.3335
28-02-2014,38.0284
01-03-2014,37.854
02-03-2014,37.9647
03-03-2014,38.0392
04-03-2014,37.8851
05-03-2014,37.9723
06-03-2014,37.8858
07-03-2014,37.8247
08-03-2014,37.8543
09-03-2014,37.7073
10-03-2014,37.9652
11-03-2014,38.1213
12-03-2014,38.1562
13-03-2014,38.1552
14-03-2014,38.074
15-03-2014,37.9935
16-03-2014,37.9206
17-03-2014,38.1053
18-03-2014,37.5531
19-03-2014,37.7018
20-03-2014,37.8057
21-03-2014,37.7963
22-03-2014,37.5435
23-03-2014,37.4288
24-03-2014,35.6391
25-03-2014,37.5252
26-03-2014,37.4555
27-03-2014,37.8135
28-03-2014,37.8371
29-03-2014,38.1213
30-03-2014,38.0443
31-03-2014,38.1425
01-04-2014,37.9152
02-04-2014,38.0111
03-04-2014,37.8832
04-04-2014,37.9244
05-04-2014,37.8688
06-04-2014,38.0419
07-04-2014,38.1293
08-04-2014,38.1425
09-04-2014,38.0235
10-04-2014,38.047
11-04-2014,37.7804
12-04-2014,38.2063
13-04-2014,37.7169
14-04-2014,37.9975
15-04-2014,37.9568
16-04-2014,38.429
17-04-2014,38.5943
18-04-2014,38.2186
19-04-2014,38.2225
20-04-2014,38.2419
21-04-2014,38.2189
22-04-2014,38.2162
23-04-2014,38.1722
24-04-2014,38.149
25-04-2014,38.0777
26-04-2014,38.1603
27-04-2014,38.061
28-04-2014,38.1502
29-04-2014,38.1648
30-04-2014,38.2429
01-05-2014,38.0638
02-05-2014,38.1474
03-05-2014,38.0694
04-05-2014,38.2186
05-05-2014,38.1794
06-05-2014,38.8341
07-05-2014,38.0733
08-05-2014,37.4243
09-05-2014,38.351
10-05-2014,38.191
11-05-2014,38.1299
12-05-2014,38.3724
13-05-2014,38.8792
14-05-2014,38.5273
15-05-2014,38.255
16-05-2014,38.3154
17-05-2014,38.3443
18-05-2014,38.1621
19-05-2014,38.2027
20-05-2014,38.4093
21-05-2014,38.4993
22-05-2014,38.5341
23-05-2014,38.6422
24-05-2014,38.2109
25-05-2014,38.1839
26-05-2014,38.2734
27-05-2014,37.9629
28-05-2014,37.9345
29-05-2014,38.1298
30-05-2014,37.7559
31-05-2014,38.1809
01-06-2014,37.8655
02-06-2014,38.261
03-06-2014,38.2454
04-06-2014,38.0145
05-06-2014,38.1415
06-06-2014,38.1423
07-06-2014,38.2798
08-06-2014,38.1225
09-06-2014,37.922
10-06-2014,37.907
11-06-2014,38.2896
12-06-2014,37.9875
13-06-2014,38.063
14-06-2014,38.291
15-06-2014,39.3068
16-06-2014,37.3619
17-06-2014,37.3267
18-06-2014,38.0105
19-06-2014,37.8103
20-06-2014,37.634
21-06-2014,37.5893
22-06-2014,37.3319
23-06-2014,37.1775
24-06-2014,38.2863
25-06-2014,38.1758
26-06-2014,38.6037
27-06-2014,38.5758
28-06-2014,38.6568
29-06-2014,38.5735
30-06-2014,38.6426
01-07-2014,38.4201
02-07-2014,38.9216
03-07-2014,38.6202
04-07-2014,38.3377
05-07-2014,38.9173
06-07-2014,38.574
07-07-2014,39.129
08-07-2014,39.1159
09-07-2014,39.1474
10-07-2014,39.039
11-07-2014,38.8497
12-07-2014,38.9566
13-07-2014,38.8423
14-07-2014,38.8512
15-07-2014,39.1012
16-07-2014,38.705
17-07-2014,38.9143
18-07-2014,38.9627
19-07-2014,38.8611
20-07-2014,38.804
21-07-2014,38.7469
22-07-2014,38.6948
23-07-2014,38.8505
24-07-2014,38.955
25-07-2014,38.9039
26-07-2014,38.9651
27-07-2014,38.893
28-07-2014,37.1952
29-07-2014,38.9459
30-07-2014,38.3281
31-07-2014,38.5244
01-08-2014,38.4525
02-08-2014,38.0389
03-08-2014,38.4166
04-08-2014,39.0322
05-08-2014,38.2659
06-08-2014,38.0608
07-08-2014,38.139
08-08-2014,37.8879
09-08-2014,38.3826
10-08-2014,38.6997
11-08-2014,38.6445
12-08-2014,38.5709
13-08-2014,38.4959
14-08-2014,38.3461
15-08-2014,38.4398
16-08-2014,38.267
17-08-2014,38.359
18-08-2014,38.7428
19-08-2014,38.587
20-08-2014,38.5125
21-08-2014,38.3821
22-08-2014,38.4175
23-08-2014,38.1783
24-08-2014,37.9916
25-08-2014,37.6483
26-08-2014,37.892
27-08-2014,38.0626
28-08-2014,38.1876
29-08-2014,38.1356
30-08-2014,38.0318
31-08-2014,38.1223
01-09-2014,38.1253
02-09-2014,38.1817
03-09-2014,38.1016
04-09-2014,37.9893
05-09-2014,37.8481
06-09-2014,38.122
07-09-2014,37.9202
08-09-2014,37.8472
09-09-2014,38.1441
10-09-2014,38.4612
11-09-2014,38.3894
12-09-2014,38.4944
13-09-2014,38.4026
14-09-2014,38.5411
15-09-2014,38.4301
16-09-2014,38.6476
17-09-2014,38.6865
18-09-2014,38.4479
19-09-2014,38.0237
20-09-2014,38.0423
21-09-2014,38.174
22-09-2014,38.0414
23-09-2014,38.1296
24-09-2014,38.4183
25-09-2014,38.1565
26-09-2014,38.0473
27-09-2014,38.2426
28-09-2014,38.2961
29-09-2014,38.6129
30-09-2014,38.6949
01-10-2014,38.8398
02-10-2014,38.8866
03-10-2014,39.1049
04-10-2014,38.8267
05-10-2014,38.8423
06-10-2014,38.863
07-10-2014,37.3744
08-10-2014,38.2232
09-10-2014,38.8354
10-10-2014,38.8212
11-10-2014,38.1589
12-10-2014,38.6492
13-10-2014,38.6618
14-10-2014,38.4138
15-10-2014,38.3916
16-10-2014,38.2091
17-10-2014,38.0937
18-10-2014,37.9986
19-10-2014,38.1579
20-10-2014,38.3243
21-10-2014,38.5143
22-10-2014,38.3031
23-10-2014,38.2515
24-10-2014,38.2827
25-10-2014,38.1158
26-10-2014,37.8429
27-10-2014,38.1647
28-10-2014,38.1312
29-10-2014,38.3918
30-10-2014,38.2376
31-10-2014,38.1655
01-11-2014,38.6159
02-11-2014,38.2756
03-11-2014,38.2289
04-11-2014,38.5513
05-11-2014,38.4241
06-11-2014,38.3069
07-11-2014,38.6716
08-11-2014,38.6423
09-11-2014,38.4894
10-11-2014,38.5214
11-11-2014,38.1593
12-11-2014,38.2537
13-11-2014,38.043
14-11-2014,37.8753
15-11-2014,38.047
16-11-2014,37.7242
17-11-2014,38.0474
18-11-2014,38.1403
19-11-2014,38.305
20-11-2014,38.8896
21-11-2014,38.4137
22-11-2014,38.2382
23-11-2014,38.3524
24-11-2014,38.3237
25-11-2014,38.0415
26-11-2014,38.1609
27-11-2014,38.2378
28-11-2014,38.1132
29-11-2014,38.2811
30-11-2014,38.3824
01-12-2014,38.4757
02-12-2014,38.5091
03-12-2014,38.2115
04-12-2014,38.3416
05-12-2014,38.4312
06-12-2014,38.724
07-12-2014,38.7052
08-12-2014,38.6035
09-12-2014,38.8509
10-12-2014,38.709
11-12-2014,38.5179
12-12-2014,38.4688
13-12-2014,38.6425
14-12-2014,38.6586
15-12-2014,38.5265
16-12-2014,38.7662
17-12-2014,38.8246
18-12-2014,38.6215
19-12-2014,38.5724
20-12-2014,38.5186
21-12-2014,38.5643
22-12-2014,38.383
23-12-2014,38.7893
24-12-2014,38.8428
25-12-2014,38.8191
26-12-2014,38.7262
27-12-2014,38.4734
28-12-2014,38.6884
29-12-2014,38.5586
30-12-2014,38.6645
31-12-2014,33.3508
01-01-2015,37.0415
02-01-2015,38.1179
03-01-2015,37.8641
04-01-2015,37.1426
05-01-2015,37.6068
06-01-2015,38.1305
07-01-2015,38.0458
08-01-2015,38.0281
09-01-2015,38.0896
10-01-2015,38.1815
11-01-2015,38.3718
12-01-2015,38.3452
13-01-2015,38.4687
14-01-2015,38.4755
15-01-2015,38.2296
16-01-2015,38.2055
17-01-2015,38.3185
18-01-2015,38.1252
19-01-2015,38.1726
20-01-2015,38.5575
21-01-2015,38.5168
22-01-2015,38.3731
23-01-2015,38.3765
24-01-2015,38.3366
25-01-2015,38.244
26-01-2015,37.8796
27-01-2015,38.0971
28-01-2015,38.1137
29-01-2015,38.2071
30-01-2015,37.346
31-01-2015,37.6027
01-02-2015,37.4913
02-02-2015,37.5107
03-02-2015,37.5322
04-02-2015,37.376
05-02-2015,37.2631
06-02-2015,37.2739
07-02-2015,37.3843
08-02-2015,37.8245
09-02-2015,37.7348
10-02-2015,37.6988
11-02-2015,37.4666
12-02-2015,37.4189
13-02-2015,37.6328
14-02-2015,37.7905
15-02-2015,37.4321
16-02-2015,37.3215
17-02-2015,37.4741
18-02-2015,37.53
19-02-2015,37.3143
20-02-2015,37.4085
21-02-2015,37.4899
22-02-2015,37.2458
23-02-2015,37.5577
24-02-2015,37.4868
25-02-2015,37.6218
26-02-2015,37.5745
27-02-2015,37.6599
28-02-2015,38.4173
01-03-2015,37.5844
02-03-2015,37.2521
03-03-2015,37.6086
04-03-2015,37.277
05-03-2015,37.3138
06-03-2015,37.4716
07-03-2015,37.3811
08-03-2015,37.8384
09-03-2015,37.7039
10-03-2015,37.7801
11-03-2015,37.7432
12-03-2015,37.8124
13-03-2015,37.8792
14-03-2015,37.6365
15-03-2015,37.5238
16-03-2015,37.6327
17-03-2015,37.6426
18-03-2015,37.5642
19-03-2015,37.3607
20-03-2015,37.0255
21-03-2015,37.8423
22-03-2015,37.9454
23-03-2015,38.3764
24-03-2015,38.5276
25-03-2015,38.2075
26-03-2015,37.9784
27-03-2015,37.6981
28-03-2015,37.8144
29-03-2015,37.9844
30-03-2015,37.9883
31-03-2015,37.8534
01-04-2015,37.9453
02-04-2015,37.8801
03-04-2015,37.9248
04-04-2015,37.8544
05-04-2015,37.5334
06-04-2015,37.614
07-04-2015,37.8955
08-04-2015,38.0772
09-04-2015,37.7784
10-04-2015,37.7378
11-04-2015,37.5734
12-04-2015,37.5212
13-04-2015,37.8154
14-04-2015,37.9634
15-04-2015,37.9188
16-04-2015,37.9183
17-04-2015,37.7373
18-04-2015,36.9453
19-04-2015,36.7898
20-04-2015,37.1313
21-04-2015,37.1281
22-04-2015,37.2846
23-04-2015,37.4945
24-04-2015,37.5159
25-04-2015,36.7375
26-04-2015,37.0628
27-04-2015,37.2342
28-04-2015,37.0678
29-04-2015,36.33
30-04-2015,36.6645
01-05-2015,36.4153
02-05-2015,36.5423
03-05-2015,36.8974
04-05-2015,37.188
05-05-2015,37.0654
06-05-2015,37.5279
07-05-2015,37.9269
08-05-2015,37.8015
09-05-2015,37.7695
10-05-2015,37.9368
11-05-2015,37.7572
12-05-2015,37.9482
13-05-2015,37.8356
14-05-2015,38.1353
15-05-2015,37.9514
16-05-2015,37.8656
17-05-2015,37.8109
18-05-2015,38.0648
19-05-2015,37.5801
20-05-2015,37.6399
21-05-2015,37.5268
22-05-2015,36.6804
23-05-2015,35.994
24-05-2015,36.1558
25-05-2015,36.4034
26-05-2015,36.162
27-05-2015,36.0285
28-05-2015,36.529
29-05-2015,36.2031
30-05-2015,36.0651
31-05-2015,36.654
01-06-2015,35.9756
02-06-2015,37.072
03-06-2015,36.8948
04-06-2015,37.0492
05-06-2015,37.2471
06-06-2015,36.3701
07-06-2015,36.8491
08-06-2015,37.1377
09-06-2015,36.9762
10-06-2015,36.5569
11-06-2015,36.6624
12-06-2015,36.8314
13-06-2015,36.5837
14-06-2015,36.8624
15-06-2015,36.9385
16-06-2015,36.8795
17-06-2015,37.1017
18-06-2015,37.3203
19-06-2015,37.1965
20-06-2015,37.0848
21-06-2015,36.9406
22-06-2015,37.0387
23-06-2015,37.0214
24-06-2015,36.9248
25-06-2015,36.8628
26-06-2015,36.6219
27-06-2015,36.6754
28-06-2015,36.6569
29-06-2015,36.4989
30-06-2015,36.6376
01-07-2015,36.5377
02-07-2015,36.7438
03-07-2015,36.4451
04-07-2015,36.1565
05-07-2015,36.2309
06-07-2015,36.5153
07-07-2015,36.5728
08-07-2015,36.3274
09-07-2015,36.4694
10-07-2015,36.4932
11-07-2015,36.6744
12-07-2015,36.3442
13-07-2015,36.2809
14-07-2015,35.976
15-07-2015,35.9201
16-07-2015,36.3034
17-07-2015,35.2121
18-07-2015,35.4947
19-07-2015,35.3019
20-07-2015,36.4199
21-07-2015,35.9356
22-07-2015,35.5151
23-07-2015,35.4048
24-07-2015,35.4524
25-07-2015,36.0949
26-07-2015,36.7167
27-07-2015,36.5204
28-07-2015,36.4669
29-07-2015,36.4269
30-07-2015,36.071
31-07-2015,36.2613
01-08-2015,36.5915
02-08-2015,36.653
03-08-2015,36.1838
04-08-2015,35.7711
05-08-2015,35.8306
06-08-2015,35.9325
07-08-2015,35.9701
08-08-2015,35.7942
09-08-2015,35.793
10-08-2015,36.3311
11-08-2015,36.3462
12-08-2015,36.3045
13-08-2015,36.339
14-08-2015,36.3043
15-08-2015,36.0699
16-08-2015,36.4647
17-08-2015,36.8253
18-08-2015,36.5026
19-08-2015,36.0886
20-08-2015,36.4512
21-08-2015,36.1818
22-08-2015,36.359
23-08-2015,36.6783
24-08-2015,36.7634
25-08-2015,36.5567
26-08-2015,36.4895
27-08-2015,36.5389
28-08-2015,36.3926
29-08-2015,36.7393
30-08-2015,36.8769
31-08-2015,35.952
01-09-2015,35.8737
02-09-2015,36.171
03-09-2015,36.0421
04-09-2015,35.9052
05-09-2015,35.6832
06-09-2015,35.7772
07-09-2015,35.6818
08-09-2015,35.8295
09-09-2015,35.903
10-09-2015,35.7361
11-09-2015,35.5532
12-09-2015,35.7644
13-09-2015,35.9848
14-09-2015,35.4462
15-09-2015,35.8742
16-09-2015,35.9922
17-09-2015,36.0459
18-09-2015,35.7411
19-09-2015,35.7821
20-09-2015,35.4545
21-09-2015,35.6221
22-09-2015,35.5373
23-09-2015,35.7377
24-09-2015,35.6719
25-09-2015,35.1021
26-09-2015,35.5913
27-09-2015,34.9564
28-09-2015,35.6055
29-09-2015,35.4703
30-09-2015,36.0979
01-10-2015,36.1692
02-10-2015,36.1155
03-10-2015,36.2401
04-10-2015,36.3072
05-10-2015,36.2801
06-10-2015,36.2971
07-10-2015,36.5973
08-10-2015,36.2088
09-10-2015,36.0258
10-10-2015,36.0249
11-10-2015,36.218
12-10-2015,36.2661
13-10-2015,36.1434
14-10-2015,36.0582
15-10-2015,36.0603
16-10-2015,35.812
17-10-2015,35.8629
18-10-2015,36.1495
19-10-2015,36.298
20-10-2015,36.1632
21-10-2015,36.3119
22-10-2015,36.1274
23-10-2015,35.6387
24-10-2015,35.8973
25-10-2015,36.1707
26-10-2015,35.7752
27-10-2015,36.0113
28-10-2015,35.1988
29-10-2015,35.2725
30-10-2015,35.3243
31-10-2015,35.4124
01-11-2015,35.601
02-11-2015,35.7927
03-11-2015,35.9274
04-11-2015,36.152
05-11-2015,36.0652
06-11-2015,36.009
07-11-2015,35.986
08-11-2015,36.46
09-11-2015,36.164
10-11-2015,36.1333
11-11-2015,35.9782
12-11-2015,35.9441
13-11-2015,35.9141
14-11-2015,35.8582
15-11-2015,36.078
16-11-2015,35.9138
17-11-2015,36.0393
18-11-2015,36.0821
19-11-2015,35.9762
20-11-2015,35.8128
21-11-2015,35.7295
22-11-2015,35.7854
23-11-2015,35.7608
24-11-2015,35.7504
25-11-2015,35.8051
26-11-2015,35.9101
27-11-2015,35.655
28-11-2015,35.8303
29-11-2015,36.0457
30-11-2015,36.0329
01-12-2015,36.309
02-12-2015,35.6627
03-12-2015,35.5356
04-12-2015,35.3698
05-12-2015,34.6336
06-12-2015,36.0628
07-12-2015,36.1862
08-12-2015,35.9764
09-12-2015,35.8128
10-12-2015,35.6211
11-12-2015,35.2412
12-12-2015,35.6158
13-12-2015,35.6668
14-12-2015,35.507
15-12-2015,35.6099
16-12-2015,35.2946
17-12-2015,34.9531
18-12-2015,34.8029
19-12-2015,34.9669
20-12-2015,34.7893
21-12-2015,35.1075
22-12-2015,35.2013
23-12-2015,35.6841
24-12-2015,35.912
25-12-2015,35.8369
26-12-2015,35.4616
27-12-2015,35.5759
28-12-2015,35.2374
29-12-2015,35.9023
30-12-2015,35.944
31-12-2015,36.0102
01-01-2016,35.9315
02-01-2016,35.8264
03-01-2016,35.9492
04-01-2016,35.869
05-01-2016,35.924
06-01-2016,35.8813
07-01-2016,35.9913
08-01-2016,36.1458
09-01-2016,35.8875
10-01-2016,35.4701
11-01-2016,36.0955
12-01-2016,35.8043
13-01-2016,36.1184
14-01-2016,36.0685
15-01-2016,36.1234
16-01-2016,36.2705
17-01-2016,36.2932
18-01-2016,36.0218
19-01-2016,35.8827
20-01-2016,35.4915
21-01-2016,35.8236
22-01-2016,35.9222
23-01-2016,35.8485
24-01-2016,35.9776
25-01-2016,35.8994
26-01-2016,35.9109
27-01-2016,35.857
28-01-2016,35.7367
29-01-2016,35.8034
30-01-2016,35.7253
31-01-2016,35.6641
01-02-2016,35.424
02-02-2016,35.458
03-02-2016,35.4999
04-02-2016,35.7741
05-02-2016,35.852
06-02-2016,35.9269
07-02-2016,35.9873
08-02-2016,35.865
09-02-2016,35.8989
10-02-2016,35.7827
11-02-2016,35.9823
12-02-2016,36.097
13-02-2016,36.0421
14-02-2016,35.9076
15-02-2016,36.078
16-02-2016,35.6761
17-02-2016,35.723
18-02-2016,35.7525
19-02-2016,35.8411
20-02-2016,35.6462
21-02-2016,35.524
22-02-2016,36.0296
23-02-2016,35.6469
24-02-2016,35.5615
25-02-2016,35.6564
26-02-2016,35.72
27-02-2016,35.6942
28-02-2016,35.6674
29-02-2016,35.2985
01-03-2016,35.5309
02-03-2016,35.5115
03-03-2016,35.2338
04-03-2016,35.7955
05-03-2016,34.9667
06-03-2016,35.4377
07-03-2016,35.7513
08-03-2016,35.6283
09-03-2016,35.6423
10-03-2016,35.4537
11-03-2016,35.3475
12-03-2016,35.2985
13-03-2016,35.2738
14-03-2016,35.1865
15-03-2016,35.1641
16-03-2016,35.1938
17-03-2016,35.2357
18-03-2016,35.0608
19-03-2016,35.0243
20-03-2016,34.948
21-03-2016,34.1591
22-03-2016,34.5526
23-03-2016,34.7937
24-03-2016,34.8702
25-03-2016,34.8945
26-03-2016,34.865
27-03-2016,34.847
28-03-2016,34.7603
29-03-2016,34.4721
30-03-2016,34.6072
31-03-2016,34.9575
01-04-2016,34.9578
02-04-2016,34.9388
03-04-2016,34.8081
04-04-2016,34.3667
05-04-2016,34.2012
06-04-2016,34.9009
07-04-2016,34.4603
08-04-2016,34.243
09-04-2016,34.7137
10-04-2016,34.8759
11-04-2016,34.9267
12-04-2016,34.8764
13-04-2016,34.8653
14-04-2016,34.6446
15-04-2016,34.4807
16-04-2016,34.4329
17-04-2016,34.3493
18-04-2016,34.2767
19-04-2016,34.337
20-04-2016,34.2485
21-04-2016,34.1687
22-04-2016,33.9088
23-04-2016,33.7677
24-04-2016,33.8764
25-04-2016,33.7366
26-04-2016,33.5752
27-04-2016,33.7053
28-04-2016,33.548
29-04-2016,33.652
30-04-2016,33.5428
01-05-2016,32.9928
02-05-2016,33.9059
03-05-2016,33.8354
04-05-2016,33.9547
05-05-2016,33.7977
06-05-2016,33.5841
07-05-2016,33.3575
08-05-2016,33.5798
09-05-2016,33.8518
10-05-2016,33.8113
11-05-2016,33.7698
12-05-2016,33.7398
13-05-2016,32.845
14-05-2016,33.0502
15-05-2016,33.1359
16-05-2016,32.9684
17-05-2016,33.1097
18-05-2016,32.9606
19-05-2016,33.1324
20-05-2016,32.8973
21-05-2016,32.416
22-05-2016,32.7746
23-05-2016,32.4872
24-05-2016,32.5273
25-05-2016,32.3455
26-05-2016,32.5042
27-05-2016,32.2114
28-05-2016,31.7729
29-05-2016,32.3898
30-05-2016,32.2393
31-05-2016,32.3235
01-06-2016,32.4219
02-06-2016,32.5483
03-06-2016,32.4097
04-06-2016,32.6162
05-06-2016,32.5478
06-06-2016,32.539
07-06-2016,32.3845
08-06-2016,32.6481
09-06-2016,32.5927
10-06-2016,33.0308
11-06-2016,32.865
12-06-2016,32.705
13-06-2016,32.6946
14-06-2016,32.9473
15-06-2016,32.6689
16-06-2016,32.5784
17-06-2016,32.5231
18-06-2016,32.5755
19-06-2016,32.4968
20-06-2016,32.7309
21-06-2016,33.0327
22-06-2016,32.8589
23-06-2016,32.5738
24-06-2016,32.5429
25-06-2016,32.589
26-06-2016,32.0705
27-06-2016,32.3461
28-06-2016,32.3646
29-06-2016,32.045
30-06-2016,31.6922
01-07-2016,31.4247
02-07-2016,31.4783
03-07-2016,31.3985
04-07-2016,31.5428
05-07-2016,31.4508
06-07-2016,30.7295
07-07-2016,29.9588
08-07-2016,30.2564
09-07-2016,29.8862
10-07-2016,29.8907
11-07-2016,31.2998
12-07-2016,31.3867
13-07-2016,30.696
14-07-2016,30.993
15-07-2016,30.1814
16-07-2016,30.6559
17-07-2016,31.2938
18-07-2016,30.7488
19-07-2016,30.9806
20-07-2016,30.962
21-07-2016,31.0853
22-07-2016,30.4608
23-07-2016,30.8713
24-07-2016,30.6203
25-07-2016,29.188
26-07-2016,28.7496
27-07-2016,28.5498
28-07-2016,28.5797
29-07-2016,28.247
30-07-2016,28.6024
31-07-2016,28.7989
01-08-2016,29.2805
02-08-2016,29.3643
03-08-2016,29.1094
04-08-2016,29.1122
05-08-2016,28.9476
06-08-2016,28.8063
07-08-2016,28.6495
08-08-2016,28.6741
09-08-2016,28.5931
10-08-2016,28.6178
11-08-2016,27.664
12-08-2016,27.3117
13-08-2016,27.3552
14-08-2016,27.5139
15-08-2016,27.5118
16-08-2016,27.3955
17-08-2016,27.0046
18-08-2016,26.9209
19-08-2016,27.0979
20-08-2016,26.7374
21-08-2016,26.9743
22-08-2016,26.6704
23-08-2016,26.1655
24-08-2016,26.3753
25-08-2016,26.4574
26-08-2016,26.2919
27-08-2016,26.0196
28-08-2016,25.9402
29-08-2016,26.2497
30-08-2016,26.6501
31-08-2016,26.0784
01-09-2016,26.1847
02-09-2016,26.1756
03-09-2016,26.2643
04-09-2016,25.9046
05-09-2016,26.0351
06-09-2016,26.5054
07-09-2016,26.4971
08-09-2016,26.4305
09-09-2016,26.1553
10-09-2016,26.4125
11-09-2016,26.0641
12-09-2016,26.4333
13-09-2016,26.2102
14-09-2016,26.5204
15-09-2016,25.6262
16-09-2016,25.1859
17-09-2016,25.773
18-09-2016,25.1161
19-09-2016,25.5298
20-09-2016,25.207
21-09-2016,25.5978
22-09-2016,25.6826
23-09-2016,25.5452
24-09-2016,25.5224
25-09-2016,25.7835
26-09-2016,25.5845
27-09-2016,25.6625
28-09-2016,25.5775
29-09-2016,25.6854
30-09-2016,25.8481
01-10-2016,25.7131
02-10-2016,25.0459
03-10-2016,25.6583
04-10-2016,25.1589
05-10-2016,25.2678
06-10-2016,25.2742
07-10-2016,25.1389
08-10-2016,25.0145
09-10-2016,24.5644
10-10-2016,25.0776
11-10-2016,24.6449
12-10-2016,24.9416
13-10-2016,24.9989
14-10-2016,25.3027
15-10-2016,25.4902
16-10-2016,25.6063
17-10-2016,25.4302
18-10-2016,25.2321
19-10-2016,25.2708
20-10-2016,25.2655
21-10-2016,25.1253
22-10-2016,25.1604
23-10-2016,25.092
24-10-2016,24.866
25-10-2016,26.0412
26-10-2016,25.4346
27-10-2016,25.1098
28-10-2016,25.3146
29-10-2016,25.7539
30-10-2016,25.8489
31-10-2016,25.646
01-11-2016,25.2332
02-11-2016,25.697
03-11-2016,25.7811
04-11-2016,25.0712
05-11-2016,25.0871
06-11-2016,25.2149
07-11-2016,25.4357
08-11-2016,25.5445
09-11-2016,25.6736
10-11-2016,26.0035
11-11-2016,25.3286
12-11-2016,25.6075
13-11-2016,25.7354
14-11-2016,25.7773
15-11-2016,25.716
16-11-2016,25.3112
17-11-2016,25.0259
18-11-2016,25.6638
19-11-2016,25.4058
20-11-2016,24.9063
21-11-2016,24.9053
22-11-2016,25.0426
23-11-2016,25.1912
24-11-2016,25.0177
25-11-2016,24.8966
26-11-2016,25.1124
27-11-2016,24.4722
28-11-2016,25.0677
29-11-2016,25.3014
30-11-2016,25.6047
01-12-2016,25.6848
02-12-2016,25.5235
03-12-2016,25.1175
04-12-2016,25.022
05-12-2016,24.9591
06-12-2016,25.232
07-12-2016,25.2505
08-12-2016,25.6264
09-12-2016,25.1905
10-12-2016,24.8232
11-12-2016,24.7981
12-12-2016,24.7325
13-12-2016,24.708
14-12-2016,24.5815
15-12-2016,24.6984
16-12-2016,24.5134
17-12-2016,25.0004
18-12-2016,24.7329
19-12-2016,24.7194
20-12-2016,25.0849
21-12-2016,25.2294
22-12-2016,25.42
23-12-2016,25.1606
24-12-2016,24.8011
25-12-2016,25.022
26-12-2016,25.132
27-12-2016,24.4982
28-12-2016,24.622
29-12-2016,24.6635
30-12-2016,24.6261
31-12-2016,24.8494
01-01-2017,24.8133
02-01-2017,24.7678
03-01-2017,24.8971
04-01-2017,24.5266
05-01-2017,24.5713
06-01-2017,24.3009
07-01-2017,24.3378
08-01-2017,23.2441
09-01-2017,23.7256
10-01-2017,23.9976
11-01-2017,23.9934
12-01-2017,23.4421
13-01-2017,23.1553
14-01-2017,24.0072
15-01-2017,24.4611
16-01-2017,24.2635
17-01-2017,21.8586
18-01-2017,22.0556
19-01-2017,21.3484
20-01-2017,20.7066
21-01-2017,20.7297
22-01-2017,21.6125
23-01-2017,21.9362
24-01-2017,22.7625
25-01-2017,22.3106
26-01-2017,22.2773
27-01-2017,22.0536
28-01-2017,22.3181
29-01-2017,22.2578
30-01-2017,22.2702
31-01-2017,22.313
01-02-2017,22.3202
02-02-2017,22.282
03-02-2017,22.2269
04-02-2017,22.3909
05-02-2017,22.4933
06-02-2017,22.4844
07-02-2017,22.5251
08-02-2017,22.7439
09-02-2017,22.6755
10-02-2017,22.7761
11-02-2017,22.7959
12-02-2017,22.8217
13-02-2017,22.8554
14-02-2017,22.9341
15-02-2017,22.7864
16-02-2017,22.8665
17-02-2017,22.7094
18-02-2017,22.7392
19-02-2017,22.4097
20-02-2017,22.3838
21-02-2017,22.4639
22-02-2017,22.3462
23-02-2017,22.434
24-02-2017,22.2674
25-02-2017,22.4153
26-02-2017,22.5583
27-02-2017,22.6188
28-02-2017,21.077
01-03-2017,21.4443
02-03-2017,21.6726
03-03-2017,22.5993
04-03-2017,22.2497
05-03-2017,21.2606
06-03-2017,23.0436
07-03-2017,22.7457
08-03-2017,22.9847
09-03-2017,23.1687
10-03-2017,22.8307
11-03-2017,21.3578
12-03-2017,21.6848
13-03-2017,21.0375
14-03-2017,21.6482
15-03-2017,19.4326
16-03-2017,20.413
17-03-2017,20.4999
18-03-2017,19.7175
19-03-2017,21.0118
20-03-2017,20.9055
21-03-2017,21.3276
22-03-2017,21.392
23-03-2017,20.8746
24-03-2017,20.6255
25-03-2017,20.6338
26-03-2017,20.8601
27-03-2017,20.8558
28-03-2017,20.9194
29-03-2017,20.848
30-03-2017,20.5454
31-03-2017,21.0626
01-04-2017,21.7737
02-04-2017,20.7874
03-04-2017,20.6248
04-04-2017,20.6159
05-04-2017,20.5054
06-04-2017,20.7481
07-04-2017,20.9448
